name,urn,country,products,brandname
JCP Maltus Vigneron & Winemaker,1X09T7TM,France,Chateau Laforge;Vieux Chateau Mazerat;Le Dome;Good Times Bad Times;Le Nardian;Rebel Rebel;Chateau Teyssier;Stir It Up;If Six Was Nine;Le Carré,
JP Selles Vin,1X07KUSQ,France,Maison Louis Girard;F Jeantet Red Wine,
JSC Tbilvino,1X06UGO0,Georgia,Tsinandali White Dry Wine;Rkatsiteli White Dry;Saperavi Red Dry;Mukuzani Red Dry;White Wine;Saperavi Red Dry Wine;Kindzmarauli Red Medium Sweet Wine;Red Wine,"Saperavi, Rkatsiteli, Mukuzani ;Saperavi, Rkatsiteli, Mukuzani ;Saperavi, Rkatsiteli, Mukuzani "
"JWJ Wine Estate Pty., Ltd",1X0A7W0C,Australia,Rich Puppy,
Jacques Germanier (PTY) Ltd,1X08T4G8,South Africa,Tribal Sparkling Wine;Sonop Organic Red Wine;Azania Red Wine,
Jean Luc & Paul Aegerter,1X063Q9L,France,Classic Aegerter Burgundy Range;Nuit-Saint-Georges Wine;Aegerter Chromatique Range;Grands Echezeaux Red Wine;Nuits Saint Georges Red Wine;Exceptional Aegerter Burgundy Range ;Pommard Premier Cru Red Wine;Aegerter Cremant Range;Corton Vergennes Grand Cru;Chablis Premier Cru Cote de Lechet,
Jean-François Merieau,1X099UI0,France,Jean-François Merieau Cent Visages 2012;Jean-François Merieau Le siècle Georgina 2005;Jean-François Merieau Alliance des générations 2009,
Jesus Del Perdon-Bodegas Yuntero SC Clm,1X09UATD,Spain,Spain Epilog Red 2014;Spain Yuntero Tempranillo 2010;Spain Verdejo 2014,
Jointek Fine Wines (Asia) Limited,1X0944K4,Hong Kong,Vieux Chateau Palon;Chateau Branas Grand Poujeaux;Anakena Ona Cabernet Sauvignon Carmenere Syrah;Peter Yealands Sauvignon Blanc;Monte Real Gran Reserva ;Schales Kanzler Auslese;Georges Duboeuf Beaujolais Villages Flower Range ;Chateau Pey La Tour Réserve Vieilles Vigne,
Josef Chromy Wines,1X060H9C,Australia,Josef Chromy Sparkling Wine;Josef Chromy Pinot Noir;Josef Chromy Zdar Chardonnay,
Joseph Castan,1X0899BY,France,Syrah Grenache;Chardonnay Colombard;Merlot Cabernet,
Juan Ramon Lozano S.A.,1X08SUMW,Spain,Anoranza Tempranillo Rose;Argentum Oristan Reserva;Aureum Gran Oristan;Anoranza Crianza;Costa Azul;Costa Azul Tempranillo Grenache Rose,
Julia Kemper Wines,1X099XMN,Portugal,Julia Kemper White 2014;Julia Kemper Reserve Red 2010;JK Elpenor Red 2011;Julia Kemper Touriga Nacional 2011;JK Elpenor Rose 2013,Julia Kemper and Elpenor;Julia Kemper and Elpenor;Julia Kemper and Elpenor
Julian Cuellar Reynolds,1X06USN1,Portugal,Julian Reynolds Reserva;Tinto Real;Gloria Reynolds 2004,
Julio Tassara De Bastos,1X099WKS,Portugal,Dona Maria Red 2012;Dona Maria Reserva 2010;Dona Maria Amantis Reserva Red 2011,
Just Fine Winery Limited,1X08RSDB,Hong Kong,"Villa Mangiacane 2006, Chianti Classico Reserva DOCG;Villa Mangiacane Chianti Classico 2010;Villa Mangiacane 2005, Aleah Toscana IGT",
Justerini & Brooks Ltd,1X08814T,Hong Kong,Pomerol By J P Moueix;250th Anniversary Cuvee Champagne Extra Dry;Red Burgundy,
K&K Investment Ltd,1X07N1IF,Hong Kong,CEO Reserve Cabernet Merlot 2011;CEO Elegant Shiraz 2012;Red Wine;CEO Reserve Shiraz 2012,
KK Food Trading Co Ltd,1X09UTMZ,Hong Kong,Rosso Nobile al Cioccolata;Bianco Nobile alla Vaniglia;Chocolate Aroma Wine;Perisecco Hibiscus;Crema Nobile al Cioccolata;Perisecco Iced Melon;Germans Riesling ;Perisecco Cucumber,
KTT Fine Wine Pte Ltd,1X09AGSW,Singapore,Gamba Campedel Amarone della Valpolicella Classico 2010;Churchview Bartondale Cabernet Sauvignon 2013;Filippine Domiencio Barolo 2011;Tukma Reserva Malbec 2012,
Kaapzicht Estate,1X05V4VT,South Africa,Kaapzicht Cabernet Sauvignon Red Wine;Kaapzicht Estate Wine;Kaapzicht Steytler Vision Cape Blend Red Wine;Kaapzicht Pinotage Pinot Tage Red Wine,"Kaapzicht, Steytler;Kaapzicht, Steytler;Kaapzicht, Steytler"
Kakhetian Traditional Winemaking,1X06UGSW,Georgia,Tsinandali White Dry Wine;Moscato 2011;Rose Wine;Mukuzani Red Dry Wine;Chinuri 2012;Chkhaveri 2012;Kindzmarauli Red Wine,
Kanaan Winery,1X09VI2G,Mainland China,China Riesling 2014;China White 2015;China Red 2013,
Kaoudun (HK) Co Ltd,1X08RU99,Hong Kong,"2011 Ducru Beaucaillou Bordeaux;Bordeaux Carruades de Lafite, Pauillac 2008;Bordeaux Cos d'Estournel, Saint-Estèphe 2008",
Karasek Wines,1X0A7IJZ,Hong Kong,Karasek x Series Sangiovese;Karasek Family Range;Karasek M Series Shiraz;Karasek x Series Petit Verdot,
"Katsuda Shouten Co., Ltd",1X05YGBD,Japan,Mouton Rothschild Red Wine;Romanee Conti Red Wine;Lafite Rothschild Red Wine,
Katsunuma Jyozo Winery Co Ltd,1X09VB5Y,Japan,Japan Koshu 2015;Japan Koshu 2013;Japan Koshu 2014,
Kavaklidere Saraplari AS.,1X087KWG,Turkiye,Pendore Syrah;Prestige Kalecik Karası;Cotes d'Avanos Narince-Chardonnay;Prestige Okuzgozu;Prestige Bogazkere;Pendore Okuzgozu;Prestige Narince;Pendore Bogazkere;Cotes d'Avanos Sauvignon Blanc,
Kespelher Wine Shippers GmbH,1X060HC9,Germany,Domaine de Marcoux 2009;Philippi 2004 Wine;Wine Dispenser;Meyer-Nakel Blauschiefer 2009;Reinhold Haart White Wine;Wwe Dr. H Thanisch White Wine;Philippi 2005 Wine;Seebrich Eiswein White Wine,
Kings of Kangaroo Ground,1X09UA15,Australia,Kings of Kangaroo Ground 2014 Shiraz,
Kingsway Wine Merchant Limited,1X086O2Y,Hong Kong,"Villa di Capezzana Carmignano 2008;Weingut Klumpp Sparkling Riesling;Classic Cuvee;Wine Aroma Kit;Cabernet & Merlot “Lyndor”;Wine Spice Collection;Flavor Balancing Seasoning;Wine Glass;Klumpp ""Himmelreich"" Riesling trocken QbA ;Pinot Noir Steinbuck",
Kirin Development Ltd T/A Multa Wine,1X0887A5,Hong Kong,Claymore Deep Purple,
Kleine Zalze,1X07LJNS,South Africa,2008 Syrah;2009 Cabernet Sauvignon,
Knipser Asia Company Limited,1X07L19O,Hong Kong,Knipser 2008 Cuvée X;Knipser 2010 Mandelpfad Riesling GG;Knipser 2008 Kirschgarten Sp?tburgunder GG,
Ko's Global Company Limited,1X0AKPMB,Hong Kong,Auka Cabernet Sauvignon;Auka Sparkling Wine 'Extra Brut;Auka Merlot 2013;Goswin Kranz Riesling 2015		;Auka Chardonnay;Auka Don Alfonso Malbec;Auka Syrah;Auka Malbec 2013,
Kocabag Bagcilik Ve Sarapcilik Ltd Sti,1X087KTJ,Turkiye,Kocabag Emir;Kocabag Narince;Kocabag Kalecik Karasi,
Koonowla WInes,1X09UTNY,Australia,South Australia Clare Valley Cabernet Sauvignon 2014;South Australia Clare Valley Shiraz 2013;South Australia Clare Valley Shiraz 2014,
Kreyenhop & Kluge GmbH & Co. KG,1X09A5PW,Germany,Perisecco;Rosso Nobile at Cioccolata;Sangrizza,
Kuban-Vino Ltd,1X0AKQHD,Russia,White. Chateau Tamagne Reserve 2015 Wine;Rouge. Chateau Tamagne Grand Select 2016 Wine;Traminer. Chateau Tamagne Grand Dessert 2014 Wine;Chardonnay. Chateau Tamagne Reserve 2015 Wine;Cabernet. Chateau Tamagne Reserve 2015 Wine;Nectar. Chateau Tamagne Grand Dessert 2014 Wine;Madeira. Chateau Tamagne Reserve 2007 Wine;Chateau Tamagne Reserve;Aristov. Brut White Wine;Blanc. Chateau Tamagne Grand Select 2016 Wine,
Kupal Wines ,1X06TVTM,Chile,Tacora Reserva;Gran Reserva Tacora Diseño;Quebracho Malbec 2010;Tacora Sauvignon Blanc,"Tacora, Kupal, Quebracho, Sur de los Andes;Tacora, Kupal, Quebracho, Sur de los Andes;Tacora, Kupal, Quebracho, Sur de los Andes"
Kurtz Family Vineyards,1X06TSN1,Australia,Seven Sleepers Dry Red Blend;Lunar Block Shiraz 2008;Boundary Row Shiraz 2009,
Kusunoki Winery Company Limited,1X09QPO9,Japan,Hitakihara Wine;Merlot Eternelle Romantiqu;Chardonnay Barrel Aged,Kusunoki Wine;Kusunoki Wine;Kusunoki Wine
Kyburg Boutique Wine Estate,1X07K8TJ,South Africa,Red Wine,
L'Imperatrice Ltd,1X09UHK1,Hong Kong,Bourgogne Chardonnay ;Vosne Romanée Pinot Noir 2012;Chambolle Musigny Pinot Noir 2014,
L.A. CETTO Wines,1X099PEJ,Mexico,L.A. CETTO Private Reserve Chardonnay 2014;L.A. CETTO Private Reserve Nebbiolo 2012;L.A. CETTO Private Reserve Petite Sirah 2010,
LA VIGNA LIMITED,1X08RO4W,Hong Kong,"Antonelli San Marco Montefalco Sagrantino;Italian Amarone Della Valpolicella, Villa Mattielli DOCG;PASETTI Testarossa Rosso Red Wine;SOCRE Barbaresco Red Wine;Messapo;Carmignano;Pliniana Messapo Primitivo;UNICO Pecorino Brut V.S.Q.;Borgogno Francesco 2010, Barolo Vigneti Brunate;Pomorosso",
LAC Products,1X0881T4,USA,Ksara Cabernet Sauvignon;Armenian Sparkling Wine Dry;Tsar Alexander I Vodka,
LCC Atlantis,1X087LAZ,Ukraine,Villa Krim Merlot;Villa Krim Chardonnay;Villa Krim Cabernet Sauvignon,
LD Vins,1X08SZHM,France,Chateau de Chantegrive Graves 2010;Domaine de Baronarques red wine 2013;Chateau Soutard Grand Cru Classe 2007;La Temperance de La Tour Carnet Medoc 2011;Chateau Croix Mouton Reserve Du Bordeaux Superieur 2013;Chateau la Confession red wine 2014,
LVK-Vinporm Ad,1X05V3ZS,Bulgaria,Rose Sparkling Wine;Chardonnay White Wine;Cabernet Franc Red Wine,
La Brujula S.A. ,1X07L1FI,Argentina,Maul Malbec OAK;Margot Blanc de Blancs;Margot Blanc de Noir;Maula Pinot Noir Oak;Maula & Misery Mouse Sauvignon Blanc;Maula Selected Barrels 2011;Maula Sauvignon Blanc;Maula & Misery Mouse Malbec;Maula & Misery Mouse;Celedonio Gran Malbec 2012,"Maula, Margot and Celedonio;Maula, Margot and Celedonio;Maula, Margot and Celedonio"
La Canosa Agricola srl,1X06VH9C,Italy,Sparkling Rose Wine;Muse Montepulciano;Nummaria Wine;Nummaria Rosso Piceno Superiore DOC;Nullius Sangiovese;Muse' Marche Rosso IGT,
La Cantina dei Colli Ripani Societa Cooperativa,1X060A06,Italy,Castellano Red Wine;Leo Ripanus;Red Wine;Khorakhane,
La Capilla,1X07LZSB,Argentina,Templum Gran Reserva Malbec 2009;Aldebaran Malbec 2009,
La Casa Maguila,1X08SUUO,Spain,Cachito Mio 2011,
La Collina Dei Ciliegi,1X099XGT,Italy,Amarone 2007;L’Amarone 2010;L’Amarone riserva 2008;Il Valpolicella Ripasso Superiore 2012,
La Faletta Srl Societa Agricola,1X0AKVHY,Italy,Myricae DOC Piedmont Chardonnay Wine;Marchesa Virginia DOC Piedmont Pinot Nero Sparkling Wine;Primo Bianco DOC Piedmont Chardonnay Wine;Braja Doc Barbera Del Monferrato Wine;3 Fucili Pinot Nero DOC Wine,
La Organik Bagcilik Sarapcilik Hayvancilik Insaat Turizm Gida San. Ve Tic. A.S.,1X087L81,Turkiye,Consensus Shiraz Cabernet Sauvignon Merlot;Idol Ugni Blanc Chardonnay;Mon Reve Chardonnay Chenin Blanc,"Consensus, Mon Keve, La Passito, Smyrna, idol;Consensus, Mon Keve, La Passito, Smyrna, idol;Consensus, Mon Keve, La Passito, Smyrna, idol"
La Place De Bordeaux Limited,1X05V4YQ,Hong Kong,Armagnac Castarède XO;Chateau Landereau 2009;Chateau Landereau Red Wine;Chateau Landereau Rose Wine;Merlot Cabernet Sauvignon 2008;Chateau Brondelle Red Wine,
La Ric Mal cc,1X06WN21,South Africa,Victory Sweet Red;Shiraz 2009;Pinotage 2009,
La Ronciere Winery,1X06TVUL,Chile,La Ronciere Sauvignon Blanc 2011;La Ronciere Cabernet Sauvignon 2009;La Ronciere Malbec 2010,"MOUSAI, CANTOABA, CHAKU, LA COMPANIA, RAGAL;MOUSAI, CANTOABA, CHAKU, LA COMPANIA, RAGAL;MOUSAI, CANTOABA, CHAKU, LA COMPANIA, RAGAL"
La Selection,1X07KV3C,France,Lariboisiere Cotes du Rhone Vieilles Vignes;Grand Regnard 2010,
La Spinona Azienda Agricola Di Berutti Pietro E Figlio,1X09U5C9,Italy,Italian Nebbiolo 2011;Italian Barbera 2009;Italian Nebbiolo 2012,
La Togata,1X06TSZP,Italy,Brunello di Montalcino;Rosso di Montalcino,
La Torre Srl Societa Agricola,1X099YVB,Italy,Macchione/La Torre Srl Societa Agricola;Chianti DOCG/La Torre Srl Societa Agricola;Chianti Riserva DOCG/La Torre Srl Societa Agricola,
La Winery,1X06XGJ5,France,Lalande de Pomerol 2011;Chateau d'Arsac Margaux 2009;Chateau Le Monteil d'Arsac Haut-Medoc 2010;Chateau Lestage Montagne-Saint-Émilion 2008;The Winemaker's Collection Cuvee N°4,
La cave du Dynastie ,1X060SAE,France,Chateau Cantenac Saint-Emilion Grand Cru;Chateau Coutet Red Wine;Merlot Red Wine;Chateau La France Cuvee Gallus;Chateau des Valentons Canteloup Red Wine;Bois Malot Bordeaux Superieur,
Lagarde,1X099P9O,Argentina,Lagarde Merlot 2013;Lagarde Guarda Cabernet Franc 2012,
Lakewood Vineyards Inc.,1X0870JH,USA,Lakewood Vineyards Chardonnay 2012;Lakewood Vineyards Pinot Noir 2011;Lakewood Vineyards Chardonnay;Lakewood Vineyards Dry Riesling;Lakewood Vineyards Dry Riesling 2012;Lakewood Vineyards Pinot Noir,Lakewood Vineyards;Lakewood Vineyards;Lakewood Vineyards
Lamborghini - Tenuta Lamborghini SRL SOC. AGR.,1X09UB30,Italy,Lamborghini Brut Pinot Chardonnay;Torami;Centanni Grechetto;Era;Lamborghini Prosecco Extra Dry;Lamborghini Prosecco Demi Sec;Centanni Red;Trescone ;Campoleone,
Las Perdices ,1X06TVLU,Argentina,Sauvignon Blanc Fume;Reserva Malbec;Reserva Don Juan,
Las Piedras Pura Vid,1X0605AB,Argentina,Humberto Barberis Rose Wine;Humberto Barberis Malbec;Pannunzio Malbec 2009;Pannunzio Cabernet Sauvignon 2009,
Lataste,1X07LL45,France,Fleur du Chateau Mamin,
Latitude 34 Wine Company Pty Ltd,1X09UKJT,Australia,Optimus Shiraz 2013;St Johns Brook Reserve Chardonnay 2014;St Johns Brook Reserve Cabernet Sauvignon 2014,
Laudun Chusclan Vignerons,1X0899IR,France,Lirac Domaine Saint-Nicolas;Chusclan Red Wine;Laudun White Wine,
Lavau SAS,1X0899JQ,France,Carmignan Blanc 2015;Rasteau EVIGNEAUX 2015;Carmignan Rouge 2015,
Lavina Wines,1X05ZB03,Australia,Premium Red Wine,
Le Chiuse,1X05ZATD,Italy,Rosso di Montalcino;Brunello di Montalcino;Brunello Di Montalcino Riserva 2004;Brunello di Montalcino Riserva;Brunello Di Montalcino 2005,
Le Cinciole Soc. Semplice Agricola di Orsini e Vigano,1X07K7HY,Italy,Chianti Classico DOCG Reserva;Camalaione IGT Toscana;Chianti Classico DOCG,
Le Corti spa Societa Agricola,1X07K6PT,Italy,Le Corti Chianti Classico DOCG;Chianti Classico Riserva DOCG;Chianti Classico DOCG,
Le Macioche,1X09A4QY,Italy,Brunello di Montalcino Riserva 2006;Rosso di Montalcino 2013;Brunello di Montalcino 2007,
Le Miccine Soc. Agr. S.S.,1X06TRZS,Italy,Chianti Classico Riserva 2008;Chianti Classico 2009;Carduus Rosso di Toscana 2009 IGT,
Legacy Peak Estate,1X09VII0,Mainland China,China Cabernet Sauvignon 2013;China Cabernet Sauvignon 2014,
Legendary Dracula S.R.L.,1X0A7TI3,Romania,Royal Blood;DRACULA 555 DOC Feteasca Neagra;Draculea Cabernet sauvignon & Shiraz;Dominion Dracula DOC Dealu Mare Cabernet Sauvinon Red Wine 2014;Castellum Merlot;Legend of Dracula Pinot Noir;Dominion Feteasca Neagra,
Legends Estates Winery,1X089SPZ,Canada,Sparkling;Dare;Vidal Icewine;Truth,
Lerina Sarl,1X060UE4,France,Saint Cesaire White Wine;Saint Salonius Red Wine;Red Wine,
Les 8 De Loire / Chateau Midouin,1X06XHWP,France,Chateau de Chaintres Cuvee des Oratoriens 2007;Chinon 2010;L'oiseliniere 2010,
Les Caves Rocbere,1X06XHXO,France,Chateau Petit Pigeonnier 2010;Chateau Petit Pigeonnier 2009;Chateau Petit Pigeonnier 2008,
Les Celliers de Meknes,1X088PGH,Morocco,Château Roslane Red Wine;Domaine Riad Jamil;Ksar Bahia,
Les Valentines ,1X060UNV,France,Les Valentines Côtes de Provence 2010;Les Valentines Côtes de Provence 2009;Red Wine;Rose Wine,
Les Vignerons de Buzet,1X060RVW,France,Le Lys 2010;Baroh D' Ardeuil;AOC Buzet Red Wine 2007;Buzet Merlot Cabernet 2009,AOC Buzet;AOC Buzet;AOC Buzet
Les Vignerons de Carthage,1X05V5E7,Tunisia,Vieux Magon;Muscat Sec de Kelibia;Clos Lansarine;Magon Majus;Merlot Red Wine;Magon;2006 Magon Red Wine,
Les Vignes Olivier Decelle - Jeanfaure,1X06XHYN,France,Millesime 1969;2007 Chateau Haut-Maurac Cru Bourgeois;Chateau Jean-Faure Saint-Emilion Grand Cru 2005,
Les Vignobles Foncalieu ,1X060RXU,France,Cotoaux du Languedoc;2009 Marselan;2010 Syrah;Chateau Haut Gleon 2006;Le Versant Syrah 2012;Cuvee Marquise 2008;Saint-Chinian Grande Reserve 2008;Le Lien Minervois 2009;Cuvee Philippe Minervois,Foncalieu;Foncalieu;Foncalieu
Liber Pater,1X060VA5,France,Liber Pater Red Wine;Liber Pater White Wine,
Light's View Wines,1X07ML09,Australia,Pure Vision Shiraz 2011;Cabernet Sauvignon 2011;Chardonnay 2012,
Linton Park Wines,1X07K8OO,South Africa,Cafe Cabernet 2011;Linton Park Reserve Shiraz 2007,
Little Cathedral Farm,1X0A83P2,Australia,Little Cathedral Pinot Noir ;Little Cathedral Sparkling Wine;Little Cathedral Pinot Rose,
Livio Bruni & Co,1X08TG6I,Italy,Primitivo Puglia Igt;Barolo Docg;Barolo docg;(Clone) Primitivo Puglia igt;Moscato d'Asti Docg Natincò;Amarone Classico Della Valpolicella DOC,
Lomond Wine Estate,1X0AZ0U6,South Africa,Lomond Sauvignon Blanc/Semillon 2019;Lomond Syrah 2016;Lomond Sugarbush Sauvignon Blanc 2019;Lomond Merlot 2017;Lomond Belladonna SMV;Lomond Sauvignon Blanc 2019,
Long Rail Gully Wines,1X09UA60,Australia,Long Rail Gully Shiraz 2015;Long Rail Gully Riesling 2016;Long Rail Gully Shiraz;Long Rail Gully Pinot Gris 2016;Long Rail Gully Merlot 2014;Long Rail Gully Cabernet Sauvignon 2015,"Long Rail Gully, LRG and own label;Long Rail Gully, LRG and own label;Long Rail Gully, LRG and own label"
Longview Wines,1X05ZB12,Australia,Epitome 2008;2006 Riserva Nebbiolo;Devil's Elbow Red Wine,
Los Domados S.A.,1X060A51,Argentina,Malbec Cabernet;Domados Malbec;Malbec Cabernet 2009;Grand Reserva Malbec 2007;Grand Reserve 2008;Malbec 2009,
Los Frailes,1X06VTAB,Spain,Trilogia 2006;Efe Barrica 2008;Bilogia 2007,
Los Haroldos Winery,1X099PQ7,Argentina,Los Haroldos Malbec Reserva 2013;Los Haroldos Malbec 2014,
Louis Max,1X0898JT,France,Louis Max Puligny Montrachet 2012;Louis Max Nuits St. Georges 2012;Louis Max Mercurey Clos La Marche Monopole 2014;Domaine Louis Max Mercurey Clos La Marche 2011;Domaine Louis Max Nuits St Georges Les Lievres 2011;Domaine Louis Max Mercurey Les Rochelles 2012,
Lovers Leap Vineyards & Winery,1X05X954,USA,Cabernet Sauvignon Red Wine 2007;Vidal Blanc White Wine;Cynthiana Red Wine 2008,
Lovingston Winery,1X06TVGZ,USA,Lovingston Rotunda Red 2010;Lovingston Merlot 2005,
Loxarel,1X06VTBA,Spain,Amaltea de Loxarel 2009;Marques de Teran Reserva 2005;Azento Rioja 2008,
Luck & Love Inc.,1X099Z7W,USA,NY8 New York Rose;NY8 New York White;NY8 New York Red,
"Lumiere Co., Ltd",1X096IOU,Japan,Wine,
Luminis,1X0A76H1,Argentina,Allamand Altamira 2013;Luminis Pedriel 2013;Luminis Lujan de Cuyo Malbec;Allamand H 2013,
Luxury srl ,1X06U3DE,Italy,Ettamiano Rosso Primitivo Del Salento;Conte D'Apulia;Brindisi Rosso Del Salento,
M.G.M. Mondo del Vino srl,1X07MBDQ,Italy,Barolo DOCG;Primitivo Salento IGT;Chianti DOCG,
MAQUIS,1X09AK84,Chile,Maquis Lien;Maquis Franco ;Chile Wine Series;Maquis Viola;Maquis Franco,
MEJS - Die Weinspezialisten GmbH & Co. KG,1X07LKDZ,Germany,Villa Tabernus 2011;Villa Tabernus 2010;Villa Tabernus Riesling 2011,
MT Vins,1X07KUMW,France,Chateau Paret 2009;Chateau Prignac 2009;Chateau Saint-Poly 2006,
MTV Great Wines,1X0898MQ,France,Chateau la Mission Haut Brion;Chateau Haut Brion;Chateau Margaux 1983,
"MUHAK CO.,LTD",1X05SFFC,"Korea, Republic Of",Raspberry Wine;Chrysanthemum Wine;Sweet Potato Wine;Aloe Vera Drink;Citron Honey,
MYTHIC Estate,1X099PYZ,Argentina,Mythic Mountain Chardonnay 2014;Mythic Mountain Malbec 2014;Mythic Estate Cabernet Sauvignon 2014,
"Maanshan Higreat Kitchenwares Co., Ltd.",1X07SRZS,Mainland China,Bottle-Shaped Corkscrew;Wine Tool Set;Wine Corkscrew Set;Wine Set;Wine Chiller and Warmer;Bottle-Shaped Wine Set;Wine Bottle Rack,
Maggio Vini,1X06VFQ1,Italy,Nero d'Avola 2003;Cerasuolo di Vittoria DOCG;Sicilia IGP,
Magna Palinka,1X09UAGQ,Hungary,Hungary Magna Pálinka Liqueur;Hungary Zweigelt Red 2015;Hungary Wheat Beer,
Magnum Asia Limited,1X08TAY8,Hong Kong,Caleta;Opulence de Rochefort;Bricourt - Special Reserve ;Chardonnay Viognier;Decantus - Campanela 2011;Decantus - Les Francs Bourgeois 2011;Decantus - Les Cyprus 2010;Australian Juggler Private Bin 939;Kiwi Bay;Cellar 51,
Maison Bertrand Ravache,1X0A7W84,France,Léo de la Gaffelière Bordeaux 2015;Léo by Léo Bordeaux supérieur 2015;Léo de la Gaffelière Saint-Emilion 2015,
Maison Bruno Andreu,1X0AKE1T,France,Zo'oC;Belle Epoque;Pure 100% Grenache;Zo'oC Sauvignon;Pezenas,
Maison Pauvif,1X08SZX6,France,Château Vieux Plantier;Château Pont de la Tonnelle,
Malatinszky Kuria,1X0616ZJ,Hungary,Kovesfold 2007;Cabernet Franc 2007;Cabernoir Noblesse;Hungary Malatinszky Kúria 2007;Hungary Malatinszky Signature 2014;Hungary Malatinszky Noblesse 2009,
Manfredi A.& C. sas ,1X0604ZP,Italy,Barolo DOCG;Italian Manfredi Mosato Bianco;Barbera d'Alba Wine;Moscato d'Asti Sparkling Wine;Asti Spumante Fiore;Umberto Fiore Moscato d'Asti DOCG;Italian Nebbiolo 2012;Italian Moscato Bianco 2015;Barolo DOCG Red Wine,"Patrizi, Manfredi, Umberto Fiore, Castelvecchio;Patrizi, Manfredi, Umberto Fiore, Castelvecchio;Patrizi, Manfredi, Umberto Fiore, Castelvecchio"
Manfredi Srl,1X0AKVD2,Italy,Barolo D.O.C.G. wine;ASTI D.O.C.G. SECCO Wine;Barbaresco D.O.C.G Wine,
Manicardi s.r.l.,1X087H6F,Italy,Fabula Spumante Brut Rose;Castel Ca'Del Fiore Lambrusco Grasparossa;Castel Vetus Lambrusco Grasparossa,
Marchesi di Barolo S.p.A.,1X06VHE7,Italy,Marchesi di Barolo Barbera d'Alba Ruvei 2008;Barolo Cannubi 2006;Marchesi di Barolo 2006,
Mare Magnum Srl,1X06TSDB,Italy,Il Proprio Sangiovese;Escapades;Il Nostro Grecanico;Campo Alto Valpolicella Ripasso;Cool Bay Sauvignon Blanc;Mauro Prosecco Brut;Turtle Dreaming Semillon Chardonnay;Escapades Semillon;Palazzo Mio Rosso;Vernissage Chardonnay Viognier,"VERNISSAGE, MAURO, LEVANTE, RACCOLTO, ESCAPADES, UMBALA, COOL BAY, PEZOULES, IL NOSTRO, EL CORTEJO, VIA DEL CAMPO, TURTLE DREAMING, IL CONTE, LA PRUA, PALAZZO MIO, IL PROPRIO, ZUMBALI, STEPP;VERNISSAGE, MAURO, LEVANTE, RACCOLTO, ESCAPADES, UMBALA, COOL BAY, PEZOULES, IL NOSTRO, EL CORTEJO, VIA DEL CAMPO, TURTLE DREAMING, IL CONTE, LA PRUA, PALAZZO MIO, IL PROPRIO, ZUMBALI, STEPP;VERNISSAGE, MAURO, LEVANTE, RACCOLTO, ESCAPADES, UMBALA, COOL BAY, PEZOULES, IL NOSTRO, EL CORTEJO, VIA DEL CAMPO, TURTLE DREAMING, IL CONTE, LA PRUA, PALAZZO MIO, IL PROPRIO, ZUMBALI, STEPP"
Maritavora,1X07K8C0,Portugal,Maritavora Grande Reserva White 2011;Maritávora Port Tawny;Maritávora Red;Maritávora Reserva Red 2011;Maritavora Grande Reserva Red 2009;Maritavora Port Colheita 1963;Maritávora Port 10 Years Tawny;Maritávora Reserva White;Maritávora Colheita Red 2010,
Maritavora Asia Ltd,1X0A84YQ,Hong Kong,Maritavora Port,
Marquis Great Wine Cellar,1X098MY8,Hong Kong,La Caravelle ;Passion Hill ;King Louis XV ,
Mas Rodo,1X08SU8A,Spain,Mas Rodo Montonega;Mas Rodo Merlot;Mas Rodo Riesling;Mas Rodo Macabeo;Mas Rodo;Mas Rodo Cabernet Sauvignon;2010 Macabeo;2009 Montonega;2008 Merlot,
"Masia Can Mayol, S.L.",1X05Y4K4,Spain,Loxarel Sparkling Wine;Ollamendi Crianza Wine;Terra Incognita Red Wine,
Mate,1X07K7YH,Italy,Rosso di Montalcino 2010;Mate - Brunello Di Montalcino 2007;Mate-Merlot Mantus DOC;Cabernet Sauvignon/Mania 2009,
